profile,kp,ki,bias,integral_limit,max_temperature_C,mean_abs_temp_error_C,rms_temp_error_C,time_above_safe_s,total_cooling_effort,mean_cooling_action,action_variation,total_reward,failed
Step,0.12,0.0005,0.15,150.0,39.89380085958283,4.763010808738462,5.228683242117546,0.0,752.07435700926,0.41781908722736666,0.9054095149040222,-508.3964904952014,False
Pulsed,0.12,0.0005,0.15,150.0,38.20264009850412,2.9948854496250767,3.648930136061763,0.0,554.8952581542544,0.30827514341903023,1.6779357194900513,-247.8688334407468,False
Random,0.12,0.0005,0.15,150.0,37.782612230569825,3.1374820003071986,3.860918349180598,0.0,536.957922971691,0.298309957206495,0.6423606872558594,-276.20430263222283,False
Constant,0.12,0.0005,0.2,40.0,37.991335558773606,3.1072006559820298,3.792843182582118,0.0,591.9526463866241,0.3288625813259023,0.6507212519645691,-267.8103231349918,False
Step,0.12,0.0005,0.2,40.0,39.88602135225079,4.719223597287267,5.207104361611769,0.0,755.4612156685907,0.4197006753714393,0.8955127000808716,-504.11306970009457,False
Pulsed,0.12,0.0005,0.2,40.0,38.18317936088697,2.9252269189167346,3.614728369470942,0.0,559.3695814671228,0.31076087859284596,1.654508888721466,-243.17346812794943,False
Random,0.12,0.0005,0.2,40.0,37.75166521707092,3.0627107883712275,3.8296748024252643,0.0,540.8782610963099,0.3004879228312833,0.6265001893043518,-271.6620433929688,False
Constant,0.12,0.0005,0.2,75.0,37.90635756194392,3.072097610647408,3.766158275116261,0.0,598.7688891454018,0.33264938285855655,0.6604357361793518,-264.44179658912077,False
Step,0.12,0.0005,0.2,75.0,39.802222666959004,4.683615930297624,5.174896508081877,0.0,762.4161872694094,0.42356454848300523,0.9050073623657227,-498.44522484910954,False
Pulsed,0.12,0.0005,0.2,75.0,38.096571545019636,2.8908642653252077,3.590353567380816,0.0,566.1091248582816,0.314505069365712,1.6395962834358215,-240.26131982153726,False
Random,0.12,0.0005,0.2,75.0,37.6688985905938,3.0319288341827786,3.808192511963635,0.0,547.5308455640916,0.304183803091162,0.6370467245578766,-268.9565567114589,False
Constant,0.12,0.0005,0.2,100.0,37.84886360239408,3.0500461983187828,3.7492618427895694,0.0,603.5214358266676,0.3352896865703709,0.6679853796958923,-262.34800593197053,False
Step,0.12,0.0005,0.2,100.0,39.744151899711746,4.6602270705034154,5.153546413955644,0.0,767.2378974936873,0.42624327638538184,0.912211537361145,-494.7307262641556,False
Pulsed,0.12,0.0005,0.2,100.0,38.03778554171207,2.8701226126826542,3.5755322515012344,0.0,570.7261100958567,0.3170700611643648,1.6610121130943298,-238.5335107564469,False
Random,0.12,0.0005,0.2,100.0,37.61273388273723,3.012975518621434,3.794883557047945,0.0,552.1437097451708,0.3067465054139838,0.6453925967216492,-267.31630993109405,False
Constant,0.12,0.0005,0.2,150.0,37.740615191530395,3.0117294477290812,3.720091525628813,0.0,612.7983412803151,0.3404435229335084,0.684586226940155,-258.81893021973946,False
Step,0.12,0.0005,0.2,150.0,39.63326489270367,4.6174863767041305,5.1144354604207445,0.0,776.5931109464436,0.4314406171924687,0.9276106953620911,-488.0189815961634,False
Pulsed,0.12,0.0005,0.2,150.0,37.92549349594542,2.8339957928067645,3.550285022890772,0.0,579.7408478121506,0.3220782487845281,1.6679824590682983,-235.67200681249878,False
Random,0.12,0.0005,0.2,150.0,37.513381966985364,2.980743003050656,3.772530415784982,0.0,561.0734180889558,0.31170745449386433,0.6638932228088379,-264.6411135036638,False
Constant,0.12,0.0005,0.25,40.0,37.7108240021991,2.9364337713625286,3.689019231929671,0.0,618.2691557062208,0.34348286428123376,0.6699436902999878,-254.46277580345756,False
Step,0.12,0.0005,0.25,40.0,39.62117414919788,4.569686778920621,5.0911836907940895,0.0,780.8387578172842,0.43379930989849125,0.9167956709861755,-483.51467765395716,False
Pulsed,0.12,0.0005,0.25,40.0,37.898936589589766,2.7594470701401637,3.516213521421009,0.0,585.3085787191521,0.3251714326217512,1.6740747690200806,-231.1291100006561,False
Random,0.12,0.0005,0.25,40.0,37.469766831125966,2.899993393202266,3.740908303581424,0.0,566.4278750822996,0.31468215282349976,0.6455671191215515,-260.1460896707789,False
Constant,0.12,0.0005,0.25,75.0,37.630300390828054,2.904264330307096,3.666219621102898,0.0,624.8949706903659,0.3471638726057588,0.680455207824707,-251.71898361486205,False
Step,0.12,0.0005,0.25,75.0,39.53960016403726,4.53566731157176,5.061391350383731,0.0,787.7315155696124,0.4376286197608958,0.9267221093177795,-478.4365332498332,False
Pulsed,0.12,0.0005,0.25,75.0,37.81661904326078,2.728670152284156,3.496002982774451,0.0,591.8672604644671,0.32881514470248174,1.6757209300994873,-228.83787972894856,False
Random,0.12,0.0005,0.25,75.0,37.3916828905108,2.872280757143585,3.7231460059537755,0.0,572.8569028180791,0.31825383489893283,0.6571858525276184,-258.01918364127795,False
Constant,0.12,0.0005,0.25,100.0,37.57604720154216,2.884376464200571,3.652019955126727,0.0,629.4996141251468,0.3497220078473038,0.688648521900177,-250.04852423331906,False
Step,0.12,0.0005,0.25,100.0,39.483622151335375,4.513448229406244,5.041745238713469,0.0,792.5015295112971,0.44027862750627617,0.9342575073242188,-475.12866533166994,False
Pulsed,0.12,0.0005,0.25,100.0,37.76073763091192,2.709920570013112,3.4837537859687724,0.0,596.3859458150109,0.3313255254527839,1.690280795097351,-227.48850389337585,False
Random,0.12,0.0005,0.25,100.0,37.34120116396466,2.8555570051039214,3.712383423976013,0.0,577.2891770814313,0.32071620948968405,0.6663683652877808,-256.76707496088244,False
Constant,0.12,0.0005,0.25,150.0,37.475375693460045,2.850413230031845,3.628016889445,0.0,638.4562095779693,0.35469789420998293,0.7067506313323975,-247.31046058633137,False
Step,0.12,0.0005,0.25,150.0,39.37650029286532,4.473087016155682,5.005978810519642,0.0,801.7388296282952,0.44541046090460845,0.9503313302993774,-469.1956961909672,False
Pulsed,0.12,0.0005,0.25,150.0,37.654519322393966,2.6775841281315733,3.463303581138786,0.0,605.1902938734274,0.3362168299296819,1.6535912156105042,-225.3170050005594,False
Random,0.12,0.0005,0.25,150.0,37.25133046546918,2.827709074786738,3.6948136030209233,0.0,585.8255010784487,0.3254586117102493,0.6867782473564148,-254.80609865213808,False
Constant,0.12,0.001,0.05,40.0,38.74385601237261,3.5742768465567436,4.11676430998163,0.0,527.1872864920879,0.29288182582893774,0.6042585372924805,-312.487419156797,False
Step,0.12,0.001,0.05,40.0,40.594176482459716,5.120654851690755,5.539025073481169,0.0,691.996509310673,0.3844425051725961,0.8430052399635315,-566.2329008798167,False
Pulsed,0.12,0.001,0.05,40.0,38.94768975329436,3.386529439897146,3.9314588045289893,0.0,494.5532501125126,0.27475180561806256,1.6091189980506897,-284.88008968801046,False
Random,0.12,0.001,0.05,40.0,38.50873994191539,3.5109341759804997,4.115181634652935,0.0,477.93467786029214,0.2655192654779401,0.5807831287384033,-311.1806369666651,False
Constant,0.12,0.001,0.05,75.0,38.55595258436581,3.4850933011989613,4.0421254288298725,0.0,541.6178882102395,0.30089882678346636,0.6202390193939209,-301.9769879614899,False
Step,0.12,0.001,0.05,75.0,40.41461936736795,5.038611955040126,5.461429803786188,0.0,706.2829147153534,0.3923793970640852,0.8598626852035522,-551.4894199810825,False
Pulsed,0.12,0.001,0.05,75.0,38.75562673596996,3.297651371559339,3.8591721400021375,0.0,509.0182127696462,0.28278789598313675,1.6322743594646454,-275.1646345808103,False
Random,0.12,0.001,0.05,75.0,38.322821739617694,3.4289976035471055,4.050974079698257,0.0,492.0799856397789,0.27337776979987716,0.5975789427757263,-302.16539713780537,False
Constant,0.12,0.001,0.05,100.0,38.42674894338335,3.426298816095811,3.9940261573943667,0.0,551.8359301110031,0.30657551672833505,0.6326720118522644,-295.3602402549886,False
Step,0.12,0.001,0.05,100.0,40.29027052259717,4.983618740270214,5.409819938828464,0.0,716.3199918858882,0.3979555510477156,0.872688353061676,-541.8523515940626,False
Pulsed,0.12,0.001,0.05,100.0,38.62274893252736,3.2390760064811124,3.8128289728109133,0.0,519.2873321930529,0.2884929623294738,1.642495036125183,-269.0807941777357,False
Random,0.12,0.001,0.05,100.0,38.19501158133136,3.3753949486085513,4.010166288387761,0.0,502.07354194292566,0.2789297455238476,0.6108094751834869,-296.5641806380756,False
Constant,0.12,0.001,0.05,150.0,38.18099710448384,3.31855587415113,3.9094656462454647,0.0,572.1182287011761,0.3178434603895423,0.6600534319877625,-284.0531356093092,False
Step,0.12,0.001,0.05,150.0,40.0512736596159,4.880845557804122,5.3150791771399435,0.0,736.0862029292621,0.4089367794051456,0.9002751111984253,-524.5263539010099,False
Pulsed,0.12,0.001,0.05,150.0,38.368991736411566,3.1349910669568706,3.733766148379161,0.0,539.4131141141988,0.299673952285666,1.6982845067977905,-259.0204573456092,False
Random,0.12,0.001,0.05,150.0,37.95817674655412,3.2779697376293018,3.9396894216050327,0.0,521.8231501635164,0.28990175009084246,0.6404426991939545,-287.15813137468206,False
Constant,0.12,0.001,0.1,40.0,38.45457180111352,3.401026320548531,3.9877731186760226,0.0,550.7429298008792,0.3059682943338218,0.6224320530891418,-294.21428341441754,False
Step,0.12,0.001,0.1,40.0,40.32143787021195,4.97079842437474,5.409723108410156,0.0,715.3578221751377,0.3974210123195209,0.863395631313324,-541.5375919814958,False
Pulsed,0.12,0.001,0.1,40.0,38.654235199363,3.2139398514768622,3.80526964810927,0.0,518.0533659893554,0.2878074255496419,1.643116056919098,-267.8056165430176,False
Random,0.12,0.001,0.1,40.0,38.21851396641605,3.3455694170398322,4.000962391263763,0.0,500.8633651508717,0.2782574250838176,0.5988838970661163,-294.9933262047332,False
Constant,0.12,0.001,0.1,75.0,38.27189483403505,3.317185618808729,3.9205137766265947,0.0,565.1738385807839,0.3139854658782133,0.6393654346466064,-285.1242817505176,False
Step,0.12,0.001,0.1,75.0,40.14606228427754,4.892079374463288,5.336815299830703,0.0,729.6725442531751,0.40537363569620843,0.8809425830841064,-528.090514979015,False
Pulsed,0.12,0.001,0.1,75.0,38.468204841068896,3.133178211963977,3.742181329525085,0.0,532.2191008554073,0.29567727825300405,1.6617738008499146,-259.70484102760554,False
Random,0.12,0.001,0.1,75.0,38.03812460438361,3.2693181693832654,3.9441380746918893,0.0,515.0057882861001,0.28611432682561116,0.6168302893638611,-287.3227822550649,False
Constant,0.12,0.001,0.1,100.0,38.14680911562687,3.2621285653798986,3.877540118885252,0.0,575.405163748539,0.319669535415855,0.6524810194969177,-279.45628214995634,False
Step,0.12,0.001,0.1,100.0,40.02453690418157,4.839427587761517,5.288493131217786,0.0,739.7301897942671,0.4109612165523706,0.8943007588386536,-519.3349118173653,False
Pulsed,0.12,0.001,0.1,100.0,38.33934521984915,3.079891843484861,3.7018639903572823,0.0,542.3811918646024,0.30132288436922355,1.6681360006332397,-254.65022273949418,False
Random,0.12,0.001,0.1,100.0,37.91456680423813,3.2196038897209767,3.9083681065157774,0.0,525.0101724537672,0.29167231802987065,0.630935549736023,-282.6096973236741,False
Constant,0.12,0.001,0.1,150.0,37.90936236645895,3.1613376550082983,3.802895596185891,0.0,595.7392572184326,0.3309662540102403,0.6813805103302002,-269.9041767693958,False
Step,0.12,0.001,0.1,150.0,39.791724796507246,4.741085405758775,5.200175074893609,0.0,759.543401896226,0.42196855660901444,0.9229104518890381,-503.67097606794374,False
Pulsed,0.12,0.001,0.1,150.0,38.092818473571626,2.9824149750859013,3.6329616653983665,0.0,562.5686055580736,0.3125381141989298,1.733236312866211,-246.27526361010064,False
Random,0.12,0.001,0.1,150.0,37.689067896750274,3.1293085099485083,3.8474964262678464,0.0,544.7943001724198,0.30266350009578874,0.6627732515335083,-274.8339479935356,False
Constant,0.12,0.001,0.15,40.0,38.16899336736799,3.227952378166186,3.8675775012066635,0.0,575.1279830640124,0.31951554614667355,0.6410903930664062,-277.7969844900884,False
Step,0.12,0.001,0.15,40.0,40.05206626524396,4.821051198748515,5.285386551369793,0.0,739.3597633172758,0.4107554240651532,0.8841862678527832,-518.4275313731151,False
Pulsed,0.12,0.001,0.15,40.0,38.363951353141445,3.0429970791692416,3.6880727212337283,0.0,542.4904843144468,0.3013836023969149,1.6696913838386536,-252.52669032683264,False
Random,0.12,0.001,0.15,40.0,37.93180768287319,3.1801471220630204,3.895579969036023,0.0,524.5878507082234,0.2914376948379019,0.6174830794334412,-280.5438314542694,False
Constant,0.12,0.001,0.15,75.0,37.99228533326121,3.1493781171326285,3.8078359947752487,0.0,589.4862449451757,0.3274923583028754,0.6590584516525269,-270.059910220444,False
Step,0.12,0.001,0.15,75.0,39.88073587655685,4.74558798284725,5.217217766770771,0.0,753.6704876113217,0.4187058264507343,0.9024759531021118,-506.2310494174505,False
Pulsed,0.12,0.001,0.15,75.0,38.18361044090114,2.966316689611292,3.6329499203862263,0.0,556.5607590856962,0.30920042171427564,1.6777133345603943,-245.7624758697862,False
Random,0.12,0.001,0.15,75.0,37.75745891056641,3.1094748405447756,3.8461849292075363,0.0,538.6436050300254,0.299246447238903,0.6367127895355225,-274.14900872947,False
Constant,0.12,0.001,0.15,100.0,37.87127370274736,3.0981347494111158,3.7700627567342138,0.0,599.678091377893,0.33315449520994056,0.6729282736778259,-265.29435857103203,False
Step,0.12,0.001,0.15,100.0,39.762703722565604,4.695292977336947,5.1722215605439805,0.0,763.7250681683363,0.4242917045379646,0.9163594245910645,-498.32666614429866,False
Pulsed,0.12,0.001,0.15,100.0,38.059546053106786,2.917957078436113,3.598915994970365,0.0,566.4639195630152,0.31470217753500845,1.689100205898285,-241.71079344880403,False
Random,0.12,0.001,0.15,100.0,37.64150633630206,3.063771786924865,3.815483957097784,0.0,548.5962526107905,0.3047756958948836,0.6517554521560669,-270.28054582496054,False
Constant,0.12,0.001,0.15,150.0,37.64304338496481,3.0048331073200725,3.705368996323281,0.0,619.9673617020017,0.34442631205666757,0.7035266757011414,-257.4015172975866,False
Step,0.12,0.001,0.15,150.0,39.53616262394924,4.60162144398845,5.090389869372679,0.0,783.5374128758558,0.4352985627088088,0.9460839629173279,-484.2672425312826,False
Pulsed,0.12,0.001,0.15,150.0,37.821470854328545,2.8308316380832443,3.5414763771767066,0.0,586.2930838316606,0.3257183799064781,1.768603503704071,-235.11586850992467,False
Random,0.12,0.001,0.15,150.0,37.42510452491001,2.9812412688538594,3.764137131442771,0.0,568.3060579868616,0.31572558777047866,0.6869152784347534,-264.04122210757,False
Constant,0.12,0.001,0.2,40.0,37.88740724351952,3.0565407637869186,3.757269200283053,0.0,600.3869995267596,0.33354833307042203,0.6603040099143982,-263.2715372820234,False
Step,0.12,0.001,0.2,40.0,39.7860853930732,4.67195983123071,5.16643835343366,0.0,764.0237692450173,0.4244576495805652,0.9054181575775146,-496.9167503499734,False
Pulsed,0.12,0.001,0.2,40.0,38.077894924808845,2.875331473881667,3.5818552711755878,0.0,567.6714130605105,0.31537300725583917,1.6885908246040344,-239.19786361190128,False
Random,0.12,0.001,0.2,40.0,37.64913208775577,3.0165048274799457,3.800153912906375,0.0,549.1396631368552,0.30507759063158624,0.636622965335846,-267.8874650990621,False
Constant,0.12,0.001,0.2,75.0,37.71731649776495,2.9831725538857405,3.7050953467783145,0.0,614.583618810866,0.34143534378381446,0.6794323325157166,-256.8109030517272,False
Step,0.12,0.001,0.2,75.0,39.61923544471809,4.599657443254706,5.103036403726373,0.0,778.2934732711583,0.4323852629284213,0.9244763851165771,-485.9213272185106,False
Pulsed,0.12,0.001,0.2,75.0,37.9036193950134,2.803498046534962,3.5344173581988247,0.0,581.6509550820338,0.32313941949001873,1.6816453337669373,-233.64581374397275,False
Random,0.12,0.001,0.2,75.0,37.483220172527076,2.9512410733745216,3.7580826833429386,0.0,563.0142768404912,0.31278570935582845,0.6573607325553894,-262.6824139336686,False
Constant,0.12,0.001,0.2,100.0,37.60115358286676,2.9356733500418253,3.6725315672800942,0.0,624.6744626154541,0.3470413681196967,0.6942006349563599,-252.89508194821906,False
Step,0.12,0.001,0.2,100.0,39.50439069070808,4.5516518727828155,5.061380218462331,0.0,788.3181819359015,0.4379545455199453,0.938901424407959,-478.833806987384,False
Pulsed,0.12,0.001,0.2,100.0,37.78456999787413,2.7587000607383896,3.506022199924049,0.0,591.4211253768881,0.32856729187604894,1.7201050519943237,-230.44357304958845,False
Random,0.12,0.001,0.2,100.0,37.37386359415096,2.9094281679865466,3.732371897145758,0.0,572.8421466512664,0.3182456370284813,0.6734628081321716,-259.6027533326663,False
Constant,0.12,0.001,0.2,150.0,37.38320147977186,2.8498038640591,3.6177203131134648,0.0,644.7978921541362,0.35822105119674236,0.7267189621925354,-246.5578262984402,False
Step,0.12,0.001,0.2,150.0,39.28454467828756,4.462596083039627,4.9860518969681955,0.0,808.0780260726751,0.44893223670704174,0.9698009490966797,-466.3136026137238,False
Pulsed,0.12,0.001,0.2,150.0,37.5680007642203,2.678504336005719,3.4592550197892797,0.0,610.8637347647746,0.33936874153598584,1.8010925650596619,-225.4173923949737,False
Random,0.12,0.001,0.2,150.0,37.16766293247082,2.8345575628790707,3.69033875486211,0.0,592.3321113492129,0.3290733951940072,0.7124937176704407,-254.79487393689618,False
Constant,0.12,0.001,0.25,40.0,37.61060010713789,2.8884111853355576,3.657909203340469,0.0,626.562657260336,0.3480903651446311,0.6801673769950867,-250.66252073783858,False
Step,0.12,0.001,0.25,40.0,39.523498534186174,4.524069279135628,5.053301290381301,0.0,789.3704667965649,0.4385391482203138,0.9271133542060852,-477.0150623483485,False
Pulsed,0.12,0.001,0.25,40.0,37.796471234653445,2.711445285378681,3.4875360074701964,0.0,593.6086548377061,0.32978258602094784,1.697749674320221,-227.81080946795367,False
Random,0.12,0.001,0.25,40.0,37.37111436601651,2.8565620859539766,3.715711299455363,0.0,574.5424245283939,0.3191902358491077,0.6565169095993042,-257.06168072022353,False
Constant,0.12,0.001,0.25,75.0,37.44770066207921,2.8202429370427473,3.6132488322151803,0.0,640.4864029515302,0.35582577941751675,0.7006353139877319,-245.39338122888068,False
Step,0.12,0.001,0.25,75.0,39.36147621626616,4.45483876684179,4.994669128290714,0.0,803.5566760755246,0.4464203755975137,0.9469553232192993,-467.1679261477978,False
Pulsed,0.12,0.001,0.25,75.0,37.629619987676186,2.6457276712113154,3.448070392549195,0.0,607.3356384586077,0.33740868803255986,1.7112318873405457,-223.43177574388008,False
